rating,date,variation,verified_reviews,feedback,cleaned_reviews,sentiments,compound,sentiment_type
5,30-Jul-18,Heather Gray Fabric ,Love it - am using it strictly for music now and it's great!,1,love using strictly music great,"{'neg': 0.0, 'neu': 0.265, 'pos': 0.735, 'compound': 0.8519}",0.8519,positive
5,30-Jul-18,Sandstone Fabric ,"Love the Echo !!! I love the size, material and speaker quality. I have it hooked up to one light easily and will work on additional lights and thermostat. Next is Echo Dot for bedroom. There is a lot more to do with Echo that you think. Traffic, Weather, Trivia, etc.",1,love echo love size material speaker quality hooked one light easily work additional lights thermostat next echo dot bedroom lot echo think traffic weather trivia etc,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.8957}",0.8957,positive
4,30-Jul-18,Charcoal Fabric ,Love it!,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Charcoal Fabric ,The entire family loves Alexa Echo. She’s now a part of this family.,1,entire family loves alexa echo shes part family,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.5719,positive
5,30-Jul-18,Walnut Finish ,"Great fun getting to know all the functions of this product.  WOW -- family fun and homework help.  Talking with other grandchildren,who also have an Echo, is a HUGE bonus.  Can't wait to learn more and more and more",1,great fun getting know functions product wow family fun homework help talking grandchildrenwho also echo huge bonus cant wait learn,"{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.9719}",0.9719,positive
5,30-Jul-18,Heather Gray Fabric ,Love it!,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Heather Gray Fabric ,"awesome thing, love Alexa",1,awesome thing love alexa,"{'neg': 0.0, 'neu': 0.194, 'pos': 0.806, 'compound': 0.8519}",0.8519,positive
5,30-Jul-18,Charcoal Fabric ,It worked exactly as expected and the speaker has great sound. It is perfect for my classroom!,1,worked exactly expected speaker great sound perfect classroom,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.8316}",0.8316,positive
5,30-Jul-18,Charcoal Fabric ,"LOVE, LOVE this new little gadget.  Has  made our lives so much easier.  it's like having our own personal secretary living here in the home.  We hardly need our CD's anymore, since ALEXA plays everything we need.  Going to get the Alexa DOTS soon for more rooms.  Thanks!!",1,love love new little gadget made lives much easier like personal secretary living home hardly need cds anymore since alexa plays everything need going get alexa dots soon rooms thanks,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.9559}",0.9559,positive
4,30-Jul-18,Heather Gray Fabric ,The speaker is of surprising quality. Happy with the purchase.,1,speaker surprising quality happy purchase,"{'neg': 0.0, 'neu': 0.341, 'pos': 0.659, 'compound': 0.7003}",0.7003,positive
5,30-Jul-18,Charcoal Fabric ,Very easy to set up. Works wonderful and I love it!!,1,easy set works wonderful love,"{'neg': 0.0, 'neu': 0.156, 'pos': 0.844, 'compound': 0.8957}",0.8957,positive
5,30-Jul-18,Sandstone Fabric ,I'm really impressed with the sound quality when playing music from this device.  The bass sounds almost like it's coming from a bigger speaker so props to Amazon.,1,im really impressed sound quality playing music device bass sounds almost like coming bigger speaker props amazon,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7964}",0.7964,positive
4,30-Jul-18,Charcoal Fabric ,"It’s still a great product.But the sound quality does seem worse.Don’t get me wrong. You definitely get used to it within an hour. But it definitely feels like echo gen 1 sound quality was better.Besides that , it’s great.With the addition of being able to play Just over Bluetooth with no WiFi, it’s even better.",1,still great productbut sound quality seem worsedont get wrong definitely get used within hour definitely feels like echo gen sound quality betterbesides greatwith addition able play bluetooth wifi even better,"{'neg': 0.071, 'neu': 0.53, 'pos': 0.399, 'compound': 0.9217}",0.9217,positive
4,30-Jul-18,Sandstone Fabric ,The outlet does not work with it. Was disappointed in that.,1,outlet work disappointed,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negative
4,30-Jul-18,Charcoal Fabric ,"Great device, responsive and helpful",1,great device responsive helpful,"{'neg': 0.0, 'neu': 0.096, 'pos': 0.904, 'compound': 0.8555}",0.8555,positive
2,30-Jul-18,Charcoal Fabric ,Sound is terrible if u want good music too get a bose,0,sound terrible u want good music get bose,"{'neg': 0.274, 'neu': 0.354, 'pos': 0.372, 'compound': 0.0258}",0.0258,positive
4,30-Jul-18,Charcoal Fabric ,"i liked the sound . what is troubling is that I paid extra money to have access to a million more songs. Sometimes it doesn't work. Ex. Alexa play Italian songs&#34; .don't have or don&#34; t understand. or play the opera Tosca, response &#34;sorry I don&#34;t have that.",1,liked sound troubling paid extra money access million songs sometimes doesnt work ex alexa play italian songs dont understand play opera tosca response sorry dont,"{'neg': 0.148, 'neu': 0.617, 'pos': 0.235, 'compound': 0.4215}",0.4215,positive
5,30-Jul-18,Charcoal Fabric ,Easy to set up and use. Too bad it has to be plugged in. Would be nice to take it outside and operate on battery and recharged.,1,easy set use bad plugged would nice take outside operate battery recharged,"{'neg': 0.192, 'neu': 0.495, 'pos': 0.313, 'compound': 0.296}",0.296,positive
5,30-Jul-18,Charcoal Fabric ,Still learning all the ways to use it.  It is a real hit with my grandkids who ask it to play music and then dance to it.  (5 and 7 yrs).  Very cute.,1,still learning ways use real hit grandkids ask play music dance yrs cute,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.6597}",0.6597,positive
4,30-Jul-18,Oak Finish ,"4.5 out of 5 Stars. I generally like this product. Its great at doing what you ask of it like playing music, setting timers, and making calls. Reason why I didn't rate it 5 out of 5 is that sometimes the connection dies and my Echo stops playing music and shows a red ring. Seems to be a connection issue. Overall, great product.",1,stars generally like product great ask like playing music setting timers making calls reason didnt rate sometimes connection dies echo stops playing music shows red ring seems connection issue overall great product,"{'neg': 0.037, 'neu': 0.576, 'pos': 0.387, 'compound': 0.9349}",0.9349,positive
5,30-Jul-18,Charcoal Fabric ,"Works great, upgraded from echo dot to full size echo, couldn’t be happier!",1,works great upgraded echo dot full size echo couldnt happier,"{'neg': 0.187, 'neu': 0.538, 'pos': 0.276, 'compound': 0.3235}",0.3235,positive
5,30-Jul-18,Charcoal Fabric ,It's Alexa.... what else can you say,1,alexa else say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Charcoal Fabric ,Upgraded from my lilttle echo dot. Happy with sound,1,upgraded lilttle echo dot happy sound,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",0.5719,positive
4,30-Jul-18,Sandstone Fabric ,"Excellent product, set up with ease as well.",1,excellent product set ease well,"{'neg': 0.0, 'neu': 0.194, 'pos': 0.806, 'compound': 0.8074}",0.8074,positive
5,30-Jul-18,Heather Gray Fabric ,I've had the first gen Echo since it first came out and it has worked well for me. I purchased the 2nd gen during Prime Day and so far I'm happy. It seems to have an improved speaker which provides enhanced sound for music and such.,1,ive first gen echo since first came worked well purchased nd gen prime day far im happy seems improved speaker provides enhanced sound music,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.836}",0.836,positive
5,30-Jul-18,Charcoal Fabric ,I love my Echo smart speaker.  I love the volume and clarity.  It was easy to set up.  ITs a wonderful gift for any age.,1,love echo smart speaker love volume clarity easy set wonderful gift age,"{'neg': 0.0, 'neu': 0.177, 'pos': 0.823, 'compound': 0.9729}",0.9729,positive
5,30-Jul-18,Charcoal Fabric ,wonderful product and fast delivery!,1,wonderful product fast delivery,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,positive
4,30-Jul-18,Charcoal Fabric ,Initially harder to set up called tech wasn’t that knowledgeable now working great.,1,initially harder set called tech wasnt knowledgeable working great,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5096}",-0.5096,negative
5,30-Jul-18,Heather Gray Fabric ,It was very easy to set up and my family love it’s!,1,easy set family love,"{'neg': 0.0, 'neu': 0.22, 'pos': 0.78, 'compound': 0.7964}",0.7964,positive
5,30-Jul-18,Charcoal Fabric ,Has great sound and is very responsive my voice and commands.,1,great sound responsive voice commands,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.765}",0.765,positive
5,30-Jul-18,Sandstone Fabric ,How did I live this long without the Echo . You get to enjoy any music style  just my asking Alexa . Going to up-greade to the wireless . Love the Echo . Love you too Alexa .,1,live long without echo get enjoy music style asking alexa going upgreade wireless love echo love alexa,"{'neg': 0.105, 'neu': 0.559, 'pos': 0.336, 'compound': 0.7765}",0.7765,positive
5,30-Jul-18,Heather Gray Fabric ,Very cool product. Speaker sounds good with my Spotify blasting through it.,1,cool product speaker sounds good spotify blasting,"{'neg': 0.0, 'neu': 0.49, 'pos': 0.51, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Charcoal Fabric ,Having so much fun with Alexa. Love being able to listen to music when I’m across the room or busy doing something else.,1,much fun alexa love able listen music im across room busy something else,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.8176}",0.8176,positive
5,30-Jul-18,Charcoal Fabric ,"So far it seems to be a very nice item. It picks up on my voice and understands me without any problems. The other day I asked it to turn down the music from the next room and it heard me just fine. I've only used it to listen to music and check the weather, but it has done both of those things very well.",1,far seems nice item picks voice understands without problems day asked turn music next room heard fine ive used listen music check weather done things well,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7881}",0.7881,positive
5,30-Jul-18,Charcoal Fabric ,Love our echo,1,love echo,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Charcoal Fabric ,"I love it,she is very helpful. I use her for remembering things and sleep. You can ask her just about anything. I have only had her for about a week so still learning her.",1,love itshe helpful use remembering things sleep ask anything week still learning,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7906}",0.7906,positive
4,30-Jul-18,Charcoal Fabric ,"It's better than the 1st gen in every way except for one.  I really miss the ring at the top for volume control.  It was quicker and easier to just grab the top and twist without having to look at the buttons and find the &#34;-&#34; one and press it a few times.  I also wish the bass was a bit better.  All in all, it's a great device and I'm happy with it.",1,better st gen every way except one really miss ring top volume control quicker easier grab top twist without look buttons find one press times also wish bass bit better great device im happy,"{'neg': 0.038, 'neu': 0.499, 'pos': 0.463, 'compound': 0.9654}",0.9654,positive
5,30-Jul-18,Charcoal Fabric ,I love having an Alexa!,1,love alexa,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Charcoal Fabric ,So far I like it 🤓,1,far like,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,positive
5,30-Jul-18,Heather Gray Fabric ,I am thoroughly enjoying my Ecoo!  Love to have it read my audiobook to me while in the office and then I can simply open the audiobook on my kindle to continue it when elsewhere. Wonderful for listening to music when not in the mood for a book. Great for setting reminders for myself too and so much more.,1,thoroughly enjoying ecoo love read audiobook office simply open audiobook kindle continue elsewhere wonderful listening music mood book great setting reminders much,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.9513}",0.9513,positive
5,30-Jul-18,Charcoal Fabric ,Still love it,1,still love,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Charcoal Fabric ,Love it,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Heather Gray Fabric ,"I love the sound quality of this unit, it is a very clear sound.",1,love sound quality unit clear sound,"{'neg': 0.0, 'neu': 0.37, 'pos': 0.63, 'compound': 0.7783}",0.7783,positive
4,30-Jul-18,Sandstone Fabric ,I just this for listening to talk radio in the morning and turning lights on and off etc. The system does an excellent job as a full house sound system streaming Sirius.,1,listening talk radio morning turning lights etc system excellent job full house sound system streaming sirius,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.5719}",0.5719,positive
5,30-Jul-18,Charcoal Fabric ,"I have had for only a week, so I am still learning all that Alexa can do.  It is a learning process.  I love the music I can call up any time.  I listen to podcasts and radio stations.  I have just started keeping shopping lists and grocery lists, which I love.  I don’t have to search for paper and pencil.  Getting time and temperature are great, do not have to wait for weather reports.  The sound is good.  I am not fussy about woofers, tweeters, base , etc.  the Echo is fine for me.  This afternoon I am going to try “dropping in”.on my son when he gets home.  Going to surprise him.",1,week still learning alexa learning process love music call time listen podcasts radio stations started keeping shopping lists grocery lists love dont search paper pencil getting time temperature great wait weather reports sound good fussy woofers tweeters base etc echo fine afternoon going try dropping inon son gets home going surprise,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9601}",0.9601,positive
